34070020,"- Preparations known as ""dental wax"" or ""dental impression compounds"", put up in sets, in packings for retail sale or in plates, horseshoe shapes, sticks or similar forms"
34070030,"- Other preparations for use in dentistry, with a basis of plaster (of calcined gypsum or calcium sulphate)"
,
,Chapter 35
,Albuminoidal substances; modified starches;              glues; enzymes
,Notes
,1. This Chapter does not cover: 
,(a) Yeasts (heading 21.02);
,"(b) Blood fractions (other than blood albumin not prepared for therapeutic or prophylactic uses), medicaments or other products of Chapter 30;"
,(c) Enzymatic preparations for pre-tanning (heading 32.02);
,(d) Enzymatic soaking or washing preparations or other products of Chapter 34;
,(e) Hardened proteins (heading 39.13); or
,(f) Gelatin products of the printing industry (Chapter 49).
,"2. For the purposes of heading 35.05, the term ""dextrins"" means starch degradation products with a reducing sugar content, expressed as dextrose on the dry substance, not exceeding 10%."
,Such products with a reducing sugar content exceeding 10% fall in heading 17.02.
3501,"Casein, caseinates and other casein derivatives; casein glues"
35011000,- Casein
350190,- Other:
35019010,- - Caseinates and other casein derivatives
35019020,- - Casein glues
3502,"Albumins (including concentrates of two or more whey proteins, containing by weight more than 80% whey proteins, calculated on the dry matter), albuminates and other albumin derivatives"
,- Egg albumin:
35021100,- - Dried
35021900,- - Other
35022000,"- Milk albumin, including concentrates of two or more whey proteins"
35029000,- Other
3503,"Gelatin (including gelatin in rectangular (including square) sheets, whether or not surface-worked or coloured) and gelatin derivatives; isinglass; other glues of animal origin, excluding casein glues of heading 35.01"
,- Gelatin and gelatin derivatives:
35030041,- - In powder form with a bloating level of A-250 or B-230 or higher on the Bloom scale
35030049,- - Other
35030050,- Isinglass
,- Other glues of animal origin:
35030061,- - Fish glues
35030069,- - Other
35040000,"Peptones and their derivatives; other protein substances and their derivatives, not elsewhere specified or included; hide powder, whether or not chromed"
3505,"Dextrins and other modified starches (for example, pregelatinised or esterified starches); glues based on starches, or on dextrins or other modified starches"
350510,- Dextrins and other modified starches:
35051010,- - Dextrins; soluble or roasted starches
35051090,- - Other
35052000,- Glues
3506,"Prepared glues and other prepared adhesives, not elsewhere specified or included; products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1 kg"
35061000,"- Products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding a net weight of 1 kg"
,- Other:
350691,- - Adhesives based on polymers of headings 39.01 to 39.13 or on rubber:
35069110,- - - Optically clear free-film adhesives and optically clear curable liquid adhesives of a kind used solely or principally for the manufacture of flat panel displays or touch-sensitive screen panels
35069190,- - - Other
35069900,- - Other
3507,Enzymes; prepared enzymes not elsewhere specified or included
35071000,- Rennet and concentrates thereof
35079000,- Other
,
,Chapter 36
,Explosives; pyrotechnic products; matches; pyrophoric alloys; certain combustible preparations
,Notes
,1. This Chapter does not cover separate chemically defined compounds other than those described in Note 2 (a) or (b) below.
,2. The expression “articles of combustible materials” in heading 36.06 applies only to:
,"(a) Metaldehyde, hexamethylenetetramine and similar substances, put up in forms (for example, tablets, sticks or similar forms) for use as fuels; fuels with a basis of alcohol, and similar prepared fuels, in solid or semi-solid form;"
,(b) Liquid or liquefied-gas fuels in containers of a kind used for filling or refilling cigarette or similar lighters and of a capacity not exceeding 300 cm3; and
,"(c) Resin torches, firelighters and the like."
36010000,Propellent powders
36020000,"Prepared explosives, other than propellent powders"
3603,Safety fuses; detonating cords; percussion or detonating caps; igniters; electric detonators
36031000,- Safety fuses
36032000,- Detonating cords
36033000,- Percussion caps
36034000,- Detonating caps
36035000,- Igniters
36036000,- Electric detonators
3604,"Fireworks, signalling flares, rain rockets, fog signals and other pyrotechnic articles"
36041000,- Fireworks
360490,- Other:
36049020,- - Miniature pyrotechnic munitions and percussion caps for toys
36049040,- - Signalling flares
36049050,- - Signalling rockets
36049090,- - Other
36050000,"Matches, other than pyrotechnic articles of heading 36.04"
3606,Ferro-cerium and other pyrophoric alloys in all forms; articles of combustible materials as specified in Note 2 to this Chapter
36061000,- Liquid or liquefied-gas fuels in containers of a kind used for filling or refilling cigarette or similar lighters and of a capacity not exceeding 300 cm3
360690,- Other:
36069010,"- - Solid or semi-solid fuels, solidified alcohol and similar prepared fuels"
36069020,- - Lighter flints
36069030,- - Other ferro-cerium and other pyrophoric alloys in all forms
36069090,- - Other
,
,Chapter 37
,Photographic or cinematographic goods
,Notes
,1. This Chapter does not cover waste or scrap.
,"2. In this Chapter the word “photographic” relates to the process by which visible images are formed, directly or indirectly, by the action of light or other forms of radiation on photosensitive, including thermosensitive, surfaces."
3701,"Photographic plates and film in the flat, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in the flat, sensitised, unexposed, whether or not in packs"
37011000,- For X-ray
37012000,- Instant print film
37013000,"- Other plates and film, with any side exceeding 255 mm"
,- Other:
370191,- - For colour photography (polychrome):
37019110,- - - Of a kind suitable for use in the printing industry
37019190,- - - Other
370199,- - Other:
37019910,- - - Of a kind suitable for use in the printing industry
37019990,- - - Other
3702,"Photographic film in rolls, sensitised, unexposed, of any material other than paper, paperboard or textiles; instant print film in rolls, sensitised, unexposed"
37021000,- For X-ray
,"- Other film, without perforations, of a width not exceeding 105 mm:"
37023100,- - For colour photography (polychrome)
37023200,"- - Other, with silver halide emulsion"
37023900,- - Other
,"- Other film, without perforations, of a width exceeding 105 mm:"
37024100,"- - Of a width exceeding 610 mm and of a length exceeding 200 m, for colour photography (polychrome)"
370242,"- - Of a width exceeding 610 mm and of a length exceeding 200 m, other than for colour photography:"
37024210,"- - - Of a kind suitable for use in medical, surgical, dental or veterinary sciences or in the printing industry"
37024290,- - - Other
37024300,- - Of a width exceeding 610 mm and of a length not exceeding 200 m
37024400,- - Of a width exceeding 105 mm but not exceeding 610 mm
,"- Other film, for colour photography (polychrome):"
370252,- - Of a width not exceeding 16 mm:
37025220,- - - Of a kind suitable for use in cinematography
37025290,- - - Other
37025300,"- - Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m, for slides"
370254,"- - Of a width exceeding 16 mm but not exceeding 35 mm and of a length not exceeding 30 m, other than for slides:"
37025440,"- - - Of a kind suitable for use in medical, surgical, dental or veterinary sciences or in the printing industry"
37025490,- - - Other
370255,- - Of a width exceeding 16 mm but not exceeding 35 mm and of a length exceeding 30 m:
37025520,- - - Of a kind suitable for use in cinematography
37025550,"- - - Of a kind suitable for use in medical, surgical, dental or veterinary sciences or in the printing industry"
37025590,- - - Other
370256,- - Of a width exceeding 35 mm:
37025620,- - - Of a kind suitable for use in cinematography
37025690,- - - Other
,- Other:
370296,- - Of a width not exceeding 35 mm and of a length not exceeding 30 m:
37029610,- - - Of a kind suitable for use in cinematography
37029690,- - - Other
370297,- - Of a width not exceeding 35 mm and of a length exceeding 30 m:
37029710,- - - Of a kind suitable for use in cinematography
37029790,- - - Other
370298,- - Of a width exceeding 35 mm:
37029810,- - - Of a kind suitable for use in cinematography
37029830,"- - - Other, of a length of 120 m or more"
37029890,- - - Other
3703,"Photographic paper, paperboard and textiles, sensitised, unexposed"
370310,- In rolls of a width exceeding 610 mm:
37031010,"- - Of a width not exceeding 1,000 mm"
37031090,- - Other
37032000,"- Other, for colour photography (polychrome)"
37039000,- Other
3704,"Photographic plates, film, paper, paperboard and textiles, exposed but not developed"
37040010,- X-ray plates or film
37040090,- Other
3705,"Photographic plates and film, exposed and developed, other than cinematographic film"
37050010,- X-ray
37050020,- Microfilm
37050030,- For offset reproduction
